"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
593909,NA,NA,"Mesorhizobium opportunistum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Mesorhizobium",68287,"genus","Low"
1125964,NA,NA,"Loktanella cinUsuallybariUsually","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Limimaricola",2211638,"genus","Low"
47715,NA,NA,"Lactobacillus rhamnosus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Lacticaseibacillus",2759736,"genus","Low"
42235,NA,NA,"Streptomyces bottropensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
56,NA,NA,"Sorangium cellulosum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sorangium",39643,"genus","Low"
33,NA,NA,"Myxococcus fulvus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Myxococcus",32,"genus","Low"
2374,NA,NA,"Acetonema longum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Acetonema",2373,"genus","Low"
184914,NA,NA,"Corallococcus coralloides","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Corallococcus",83461,"genus","Low"
83455,NA,NA,"Myxococcus stipitatus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Myxococcus",32,"genus","Low"
121428,NA,NA,"Sphingobium xenophagum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sphingobium",165695,"genus","Low"
375,NA,NA,"Bradyrhizobium japonicum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bradyrhizobium",374,"genus","Low"
44255,NA,NA,"Bradyrhizobium oligotrophicum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bradyrhizobium",374,"genus","Low"
374838,NA,NA,"Reinekea blandensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Reinekea",230494,"genus","Low"
43662,NA,NA,"PseudoalteromoUsuallys piscicida","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Pseudoalteromonas",53246,"genus","Low"
231455,NA,NA,"Dyella japonica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dyella",231454,"genus","Low"
42684,NA,NA,"Streptomyces collinus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
870,NA,NA,"Dichelobacter nodosus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dichelobacter",869,"genus","Low"
553384,NA,NA,"Alishewanella agri","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alishewanella",111142,"genus","Low"
277,NA,NA,"Meiothermus ruber","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Meiothermus",65551,"genus","Low"
920,NA,NA,"Acidithiobacillus ferrooxidans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Acidithiobacillus",119977,"genus","Low"
930,NA,NA,"Acidithiobacillus thiooxidans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Acidithiobacillus",119977,"genus","Low"
135577,NA,NA,"IdiomariUsually loihiensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Idiomarina",135575,"genus","Low"
160808,NA,NA,"Acidithiobacillus ferrivorans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Acidithiobacillus",119977,"genus","Low"
244787,NA,NA,"Usuallyutilia profundicola","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Nautilia",191291,"genus","Low"
34068,NA,NA,"Cycloclasticus pugetii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Cycloclasticus",34067,"genus","Low"
45248,NA,NA,"Leucothrix mucor","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Leucothrix",45247,"genus","Low"
47850,NA,NA,"Micromonospora aurantiaca","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Micromonospora",1873,"genus","Low"
76113,NA,NA,"Thauera terpenica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thauera",33057,"genus","Low"
125614,NA,NA,"Thiothrix disciformis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thiolinea",2212691,"genus","Low"
125627,NA,NA,"Thiothrix flexilis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thiofilum",2212731,"genus","Low"
180542,NA,NA,"Salinisphaera shabanensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Salinisphaera",180541,"genus","Low"
259537,NA,NA,"DechloromoUsuallys aromatica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dechloromonas",73029,"genus","Low"
453230,NA,NA,"Desulfarculus baarsii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulfarculus",453229,"genus","Low"
1263866,NA,NA,"Rhodopirellula europaea","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Rhodopirellula",265488,"genus","Low"
1263869,NA,NA,"Rhodopirellula sallentiUsually","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Rhodopirellula",265488,"genus","Low"
1265734,NA,NA,"Rhodopirellula maiorica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Rhodopirellula",265488,"genus","Low"
1306787,NA,NA,"Alcanivorax pacificus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alcanivorax",59753,"genus","Low"
58343,NA,NA,"Streptomyces canus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
81464,NA,NA,"AUsuallyeromusa acidaminophila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Anaeromusa",81463,"genus","Low"
72,NA,NA,"Simonsiella muelleri","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Simonsiella",71,"genus","Low"
47671,NA,NA,"Lautropia mirabilis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Lautropia",47670,"genus","Low"
552398,NA,NA,"Ruminococcaceae bacterium D15","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Oscillospiraceae",216572,"family","Low"
28108,NA,NA,"AlteromoUsuallys macleodii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alteromonas",226,"genus","Low"
190892,NA,NA,"IdiomariUsually baltica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Idiomarina",135575,"genus","Low"
314263,NA,NA,"Roseovarius nubinhibens","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Roseovarius",74030,"genus","Low"
545533,NA,NA,"Alishewanella jeotgali","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alishewanella",111142,"genus","Low"
1207041,NA,NA,"IdiomariUsually xiamenensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Idiomarina",135575,"genus","Low"
553386,NA,NA,"HalomoUsuallys jeotgali","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Halomonas",2745,"genus","Low"
59840,NA,NA,"Paenibacillus curdlanolyticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
664683,NA,NA,"HalomoUsuallys titanicae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Halomonas",2745,"genus","Low"
720605,NA,NA,"HalomoUsuallys smyrnensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Halomonas",2745,"genus","Low"
515264,NA,NA,"Caloramator australicus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Caloramator",44258,"genus","Low"
33059,NA,NA,"Acidithiobacillus caldus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Acidithiobacillus",119977,"genus","Low"
49186,NA,NA,"Marinobacterium stanieri","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Marinobacterium",48075,"genus","Low"
58180,NA,NA,"Desulfovibrio alaskensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Oleidesulfovibrio",2909705,"genus","Low"
84405,NA,NA,"Hippea maritima","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Hippea",84404,"genus","Low"
86304,NA,NA,"Saccharophagus degradans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Saccharophagus",316625,"genus","Low"
90736,NA,NA,"Moritella mariUsually","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Moritella",58050,"genus","Low"
152475,NA,NA,"Thioalkalivibrio thiocyanoxidans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thioalkalivibrio",106633,"genus","Low"
59893,NA,NA,"Paenibacillus peoriae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
191768,NA,NA,"Plesiocystis pacifica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Plesiocystis",191767,"genus","Low"
211668,NA,NA,"Colwellia piezophila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Colwellia",28228,"genus","Low"
243063,NA,NA,"Thioalkalivibrio thiocyanodenitrificans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thioalkalivibrio",106633,"genus","Low"
260552,NA,NA,"Microbulbifer agarilyticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Microbulbifer",48073,"genus","Low"
395568,NA,NA,"Glaciecola agarilytica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paraglaciecola",1621534,"genus","Low"
420402,NA,NA,"Marinobacterium rhizophilum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Marinobacterium",48075,"genus","Low"
1128911,NA,NA,"Glaciecola arctica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paraglaciecola",1621534,"genus","Low"
1305740,NA,NA,"Marinobacter Usuallynhaiticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Marinobacter",2742,"genus","Low"
359408,NA,NA,"Methylotenera mobilis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Methylotenera",359407,"genus","Low"
452627,NA,NA,"Amphritea japonica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Amphritea",515417,"genus","Low"
61624,NA,NA,"Paenibacillus mucilaginosus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
33058,NA,NA,"Thauera seleUsuallytis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thauera",33057,"genus","Low"
37487,NA,NA,"Marichromatium purpuratum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Marichromatium",85076,"genus","Low"
92003,NA,NA,"Azoarcus toluclasticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Aromatoleum",551759,"genus","Low"
164330,NA,NA,"Thauera aminoaromatica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thauera",33057,"genus","Low"
164400,NA,NA,"Thauera phenylacetica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thauera",33057,"genus","Low"
368811,NA,NA,"Rheinheimera perlucida","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Rheinheimera",67575,"genus","Low"
392736,NA,NA,"Uliginosibacterium gangwonense","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Uliginosibacterium",392735,"genus","Low"
47770,NA,NA,"Lactobacillus crispatus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Lactobacillus",1578,"genus","Low"
380,NA,NA,"Sinorhizobium fredii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sinorhizobium",28105,"genus","Low"
1049,NA,NA,"Allochromatium vinosum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Allochromatium",85072,"genus","Low"
67294,NA,NA,"Streptomyces filamentosus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
187304,NA,NA,"Labrenzia aggregata","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Roseibium",150830,"genus","Low"
215813,NA,NA,"Dinoroseobacter shibae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dinoroseobacter",309512,"genus","Low"
217511,NA,NA,"FulvimariUsually pelagi","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Fulvimarina",217510,"genus","Low"
240237,NA,NA,"Woodsholea maritima","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Woodsholea",240236,"genus","Low"
284016,NA,NA,"Phenylobacterium zucineum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Phenylobacterium",20,"genus","Low"
288022,NA,NA,"KordiimoUsuallys gwangyangensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Kordiimonas",288021,"genus","Low"
293089,NA,NA,"Martelella mediterranea","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Martelella",293088,"genus","Low"
454162,NA,NA,"Kiloniella lamiUsuallyriae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Kiloniella",454159,"genus","Low"
475067,NA,NA,"Mesorhizobium alhagi","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Mesorhizobium",68287,"genus","Low"
489722,NA,NA,"Mesorhizobium metallidurans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Mesorhizobium",68287,"genus","Low"
67299,NA,NA,"Streptomyces flavogriseus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
536018,NA,NA,"Mesorhizobium australicum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Mesorhizobium",68287,"genus","Low"
651183,NA,NA,"AurantimoUsuallys manganoxydans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Aurantimonas",182269,"genus","Low"
1279027,NA,NA,"Hippea alviniae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Hippea",84404,"genus","Low"
67581,NA,NA,"Streptomyces ghaUsuallyensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
68202,NA,NA,"Streptomyces fulvissimus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually",NA,NA,NA,NA,"Low"
254408,NA,NA,"SingularimoUsuallys variicoloris","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Solimonas",413435,"genus","Low"
68204,NA,NA,"Streptomyces gancidicus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
68213,NA,NA,"Streptomyces griseoaurantiacus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
68570,NA,NA,"Streptomyces albulus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
113565,NA,NA,"Actinoplanes globisporus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Actinoplanes",1865,"genus","Low"
114687,NA,NA,"Streptomyces auratus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
155975,NA,NA,"Actinokineospora enzanensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Actinokineospora",39845,"genus","Low"
168695,NA,NA,"Salinispora tropica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Salinispora",168694,"genus","Low"
168697,NA,NA,"Salinispora arenicola","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Salinispora",168694,"genus","Low"
182640,NA,NA,"Kribbella flavida","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Kribbella",182639,"genus","Low"
189691,NA,NA,"Paenibacillus elgii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
363848,NA,NA,"Dyella ginsengisoli","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dyella",231454,"genus","Low"
196914,NA,NA,"Actinoplanes friuliensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Actinoplanes",1865,"genus","Low"
203523,NA,NA,"Longispora albida","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Longispora",203522,"genus","Low"
285562,NA,NA,"Streptomyces coelicoflavus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
285679,NA,NA,"Micromonospora lupini","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Micromonospora",1873,"genus","Low"
304895,NA,NA,"Catenulispora acidiphila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Catenulispora",414878,"genus","Low"
343517,NA,NA,"Paenibacillus barengoltzii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
348043,NA,NA,"Streptomyces davawensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
351187,NA,NA,"Salinispora pacifica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Salinispora",168694,"genus","Low"
369333,NA,NA,"Paenibacillus terrigeUsually","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
402650,NA,NA,"Actinomycetospora chiangmaiensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Actinomycetospora",402649,"genus","Low"
1053,NA,NA,"Halorhodospira halophila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Halorhodospira",85108,"genus","Low"
431596,NA,NA,"Paenibacillus ginsengihumi","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
444463,NA,NA,"Sporolactobacillus vineae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sporolactobacillus",2077,"genus","Low"
228574,NA,NA,"Paenibacillus lactis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
759851,NA,NA,"SporosarciUsually newyorkensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sporosarcina",1569,"genus","Low"
1564,NA,NA,"Desulfotomaculum ruminis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulforamulus",2916693,"genus","Low"
51197,NA,NA,"Syntrophobotulus glycolicus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Syntrophobotulus",51196,"genus","Low"
59610,NA,NA,"Desulfotomaculum reducens","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulforamulus",2916693,"genus","Low"
110500,NA,NA,"Pelotomaculum thermopropionicum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Pelotomaculum",191373,"genus","Low"
265470,NA,NA,"Desulfurispora thermophila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulfurispora",510701,"genus","Low"
863643,NA,NA,"Thermincola potens","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thermincola",278993,"genus","Low"
167,NA,NA,"Treponema succinifaciens","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Treponema",157,"genus","Low"
351052,NA,NA,"Alkalilimnicola ehrlichii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alkalilimnicola",133193,"genus","Low"
51173,NA,NA,"Ureibacillus thermosphaericus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Ureibacillus",160795,"genus","Low"
182210,NA,NA,"Desulfovibrio aespoeensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Pseudodesulfovibrio",2035811,"genus","Low"
377615,NA,NA,"Thermobacillus composti","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thermobacillus",76632,"genus","Low"
2006,NA,NA,"Thermobispora bispora","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Thermobispora",147067,"genus","Low"
129922,NA,NA,"Saccharomonospora halophila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Saccharomonospora",1851,"genus","Low"
208085,NA,NA,"Saccharomonospora paurometabolica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","subspecies","Saccharomonospora iraqiensis",52698,"species","Low"
369829,NA,NA,"Saccharomonospora saliphila","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Saccharomonospora",1851,"genus","Low"
379067,NA,NA,"Streptomyces bingchenggensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
380174,NA,NA,"Cohnella laeviribosi","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Cohnella",329857,"genus","Low"
135193,NA,NA,"Paenibacillus daejeonensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
140626,NA,NA,"Lachnobacterium bovis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Lachnobacterium",140625,"genus","Low"
1859,NA,NA,"Frankia alni","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Frankia",1854,"genus","Low"
1861,NA,NA,"Geodermatophilus obscurus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Geodermatophilus",1860,"genus","Low"
2716812,NA,NA,"Frankia symbiont of Datisca glomerata","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Frankia",1854,"genus","Low"
626938,NA,NA,"SucciUsuallytimoUsuallys hippei","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Succinatimonas",674963,"genus","Low"
44250,NA,NA,"Paenibacillus alvei","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
38402,NA,NA,"Erysipelothrix tonsillarum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Erysipelothrix",1647,"genus","Low"
58138,NA,NA,"Desulfotomaculum acetoxidans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulfofarcimen",2282742,"genus","Low"
78057,NA,NA,"Paenibacillus popilliae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
58135,NA,NA,"Desulfotomaculum kuznetsovii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Desulfofundulus",2282741,"genus","Low"
1888,NA,NA,"Streptomyces albus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Streptomyces",1883,"genus","Low"
39486,NA,NA,"Dorea formicigenerans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dorea",189330,"genus","Low"
33018,NA,NA,"Sporolactobacillus laevolacticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Sporolactobacillus",2077,"genus","Low"
225906,NA,NA,"Paenibacillus sanguinis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
225917,NA,NA,"Paenibacillus massiliensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Paenibacillus",44249,"genus","Low"
1852,NA,NA,"Saccharomonospora viridis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Saccharomonospora",1851,"genus","Low"
1076,NA,NA,"RhodopseudomoUsuallys palustris","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Rhodopseudomonas",1073,"genus","Low"
959,NA,NA,"Bdellovibrio bacteriovorus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bdellovibrio",958,"genus","Low"
293890,NA,NA,"Agromyces subbeticus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Agromyces",33877,"genus","Low"
2736,NA,NA,"Verrucomicrobium spinosum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Verrucomicrobium",2735,"genus","Low"
43948,NA,NA,"TolumoUsuallys auensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Tolumonas",43947,"genus","Low"
83769,NA,NA,"SuccinimoUsuallys amylolytica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Succinimonas",83768,"genus","Low"
88431,NA,NA,"Dorea longicateUsually","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Dorea",189330,"genus","Low"
155892,NA,NA,"Caulobacter vibrioides","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Caulobacter",75,"genus","Low"
165694,NA,NA,"Bartonella schoenbuchensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bartonella",773,"genus","Low"
270250,NA,NA,"Bartonella rattimassiliensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bartonella",773,"genus","Low"
401562,NA,NA,"AureimoUsuallys ureilytica","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Aureimonas",414371,"genus","Low"
481139,NA,NA,"Bartonella rattaustraliani","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bartonella",773,"genus","Low"
2121,NA,NA,"Mycoplasma orale","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Metamycoplasma",2895509,"genus","Low"
453835,NA,NA,"Alishewanella aestuarii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Alishewanella",111142,"genus","Low"
29448,NA,NA,"Bradyrhizobium elkanii","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bradyrhizobium",374,"genus","Low"
35839,NA,NA,"Holophaga foetida","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Holophaga",35838,"genus","Low"
40137,NA,NA,"Oligotropha carboxidovorans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Afipia",1033,"genus","Low"
205844,NA,NA,"Novosphingobium pentaromativorans","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Novosphingobium",165696,"genus","Low"
88688,NA,NA,"Caulobacter segnis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Caulobacter",75,"genus","Low"
1355477,NA,NA,"Bradyrhizobium diazoefficiens","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Bradyrhizobium",374,"genus","Low"
1866,NA,NA,"Actinoplanes missouriensis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Actinoplanes",1865,"genus","Low"
173362,NA,NA,"Brachybacterium paraconglomeratum","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Brachybacterium",43668,"genus","Low"
279572,NA,NA,"Agromyces italicus","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Agromyces",33877,"genus","Low"
444608,NA,NA,"Curtobacterium ginsengisoli","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Gryllotalpicola",1195526,"genus","Low"
460086,NA,NA,"Kribbella catacumbae","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Kribbella",182639,"genus","Low"
664638,NA,NA,"Leucobacter salsicius","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Leucobacter",55968,"genus","Low"
204525,NA,NA,"RoseomoUsuallys cervicalis","cogem pathogenicity rating",1,"The Microbe Directory",NA,"usually","species","Roseomonas",125216,"genus","Low"
