"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
413810,"unknown","unknown","Halalkalicoccus jeotgali","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Halalkalicoccus",332246,"genus","Low"
360807,"unknown","unknown","Roseburia inulinivorans","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Roseburia",841,"genus","Low"
301375,"unknown","unknown","Methanosaeta harundinacea","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Methanothrix",2222,"genus","Low"
301301,"unknown","unknown","Roseburia hominis","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Roseburia",841,"genus","Low"
228574,"unknown","unknown","Paenibacillus lactis","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Paenibacillus",44249,"genus","Low"
166486,"unknown","unknown","Roseburia intestinalis","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Roseburia",841,"genus","Low"
138595,"unknown","unknown","Olsenella profusa","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Olsenella",133925,"genus","Low"
135193,"unknown","unknown","Paenibacillus daejeonensis","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Paenibacillus",44249,"genus","Low"
83552,"unknown","unknown","Parachlamydia acanthamoebae","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Parachlamydia",83551,"genus","Low"
5855,"unknown","unknown","Plasmodium vivax","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Plasmodium",5820,"genus","Low"
2203,"unknown","unknown","Methanospirillum hungatei","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Methanospirillum",2202,"genus","Low"
1757,"unknown","unknown","Thermoanaerobacter ethanolicus","gram stain variable",TRUE,"The Microbe Directory","exp","unknown","species","Thermoanaerobacter",1754,"genus","Low"
2716812,"unknown","NC_015656, NC_015657, NC_015664","Candidatus Frankia datiscae","gram stain positive",TRUE,"BacMap","unknown","unknown","species","Frankia",1854,"genus","High"
2654982,"unknown","NC_014117, NC_014118, NC_014119, NC_014120","Burkholderia sp. CCGE1002","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Paraburkholderia",1822464,"genus","High"
1774373,"unknown","NC_011138","Alteromonas macleodii str. 'Deep ecotype'","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Alteromonas mediterranea",314275,"species","High"
1198114,"unknown","NC_015057, NC_015058, NC_015059, NC_015060, NC_015064, NC_015065","Acidobacterium sp. MP5ACTX9","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Granulicella tundricola",940615,"species","High"
1183401,"unknown","NC_015183, NC_015184, NC_015508","Agrobacterium sp. H13-3","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Agrobacterium",357,"genus","High"
1054460,"unknown","NC_015875","Streptococcus pseudopneumoniae IS7493","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus pseudopneumoniae",257758,"species","High"
1048332,"unknown","NC_015760","Streptococcus salivarius CCHSS3","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus salivarius",1304,"species","High"
1048245,"unknown","NC_015848","Mycobacterium canettii CIPT 140010059","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycobacterium canettii",78331,"species","High"
1042878,"unknown","NC_015723, NC_015724, NC_015726, NC_015727","Cupriavidus necator N-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Cupriavidus necator",106590,"species","High"
1042876,"unknown","NC_015733","Pseudomonas putida S16","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudomonas putida",303,"species","High"
1042156,"unknown","NC_015737","Clostridium sp. SY8519","gram stain positive",TRUE,"BacMap","unknown","unknown","species","Clostridium",1485,"genus","High"
1033837,"unknown","NC_015598, NC_015602, NC_015603","Lactobacillus kefiranofaciens ZW3","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactobacillus kefiranofaciens",267818,"species","High"
1032845,"unknown","NC_015866","Rickettsia heilongjiangensis 054","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Rickettsia conorii",781,"species","High"
1030843,"unknown","NC_015571","Porphyromonas gingivalis TDC60","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Porphyromonas gingivalis",837,"species","High"
1029718,"unknown","NC_015913","Candidatus Arthromitus sp. SFB-mouse-Japan","gram stain negative",TRUE,"BacMap","unknown","unknown","isolate","Candidatus Arthromitus sp. SFB-mouse",49118,"species","High"
1028307,"unknown","NC_015663","Enterobacter aerogenes KCTC 2190","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Klebsiella aerogenes",548,"species","High"
1007064,"unknown","NC_015433","Streptococcus suis ST3","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus suis",1307,"species","High"
1002804,"unknown","NC_015670, NC_015674","Helicobacter bizzozeronii CIII-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Helicobacter bizzozeronii",56877,"species","High"
1002672,"unknown","NC_015380","Candidatus Pelagibacter sp. IMCC9063","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Candidatus Pelagibacter",198251,"genus","High"
1001585,"unknown","NC_015410","Pseudomonas mendocina NK-01","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudomonas mendocina",300,"species","High"
999541,"unknown","NC_015376, NC_015377, NC_015378, NC_015381, NC_015382, NC_015383","Burkholderia gladioli BSR3","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Burkholderia gladioli",28095,"species","High"
998088,"unknown","NC_015424","Aeromonas veronii B565","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Aeromonas veronii",654,"species","High"
994484,"unknown","NC_015379","Pseudomonas brassicacearum subsp. brassicacearum NFM421","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudomonas brassicacearum",930166,"species","High"
994476,"unknown","NC_015224, NC_015475","Yersinia enterocolitica subsp. palearctica 105.5R(r)","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Yersinia enterocolitica",630,"species","High"
991905,"unknown","NC_015258, NC_015259","Polymorphum gilvum SL003B-26A1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Polymorphum gilvum",991904,"species","High"
991791,"unknown","NC_015686, NC_015687, NC_015688","Clostridium acetobutylicum DSM 1731","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Clostridium acetobutylicum",1488,"species","High"
990317,"unknown","NC_015215, NC_015219","Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus gallolyticus",315405,"species","High"
981540,"unknown","NC_015600","Streptococcus pasteurianus ATCC 43144","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus pasteurianus",197614,"species","High"
979982,"unknown","NC_015734","Leuconostoc sp. C2","gram stain positive",TRUE,"BacMap","unknown","unknown","species","Leuconostoc",1243,"genus","High"
979556,"unknown","NC_015125","Microbacterium testaceum StLB037","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Microbacterium testaceum",2033,"species","High"
977880,"unknown","NC_010528, NC_010529, NC_010530","Cupriavidus taiwanensis LMG 19424","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Cupriavidus taiwanensis",164546,"species","High"
956483,"unknown","NC_015725","Mycoplasma bovis Hubei-1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycoplasmopsis bovis",28903,"species","High"
945712,"unknown","NC_015683","Corynebacterium ulcerans BR-AD22","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Corynebacterium ulcerans",65058,"species","High"
943945,"unknown","NC_014921","Mycoplasma fermentans M64","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Mycoplasmopsis fermentans",2115,"species","High"
941640,"unknown","NC_014970","Mycoplasma haemofelis str. Langford 1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycoplasma haemofelis",29501,"species","High"
941639,"unknown","NC_015634","Bacillus coagulans 2-6","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Weizmannia coagulans",1398,"species","High"
937774,"unknown","NC_014914","Taylorella equigenitalis MCE9","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Taylorella equigenitalis",29575,"species","High"
937773,"unknown","NC_014925","Staphylococcus pseudintermedius HKU10-03","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Staphylococcus pseudintermedius",283734,"species","High"
936156,"unknown","NC_014976","Bacillus subtilis BSn5","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bacillus subtilis",1423,"species","High"
936155,"unknown","NC_014810","Helicobacter felis ATCC 49179","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Helicobacter felis",214,"species","High"
936154,"unknown","NC_015558","Streptococcus parauberis KCTC 11537","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus parauberis",1348,"species","High"
935897,"unknown","NC_014922","Haemophilus influenzae F3047","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Haemophilus influenzae",727,"species","High"
935198,"unknown","NC_010674, NC_010680","Clostridium botulinum B str. Eklund 17B","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Clostridium botulinum",1491,"species","High"
930171,"unknown","NC_015145, NC_015146, NC_015147","Arthrobacter phenanthrenivorans Sphe3","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Pseudarthrobacter phenanthrenivorans",361575,"species","High"
929506,"unknown","NC_015417, NC_015418, NC_015419, NC_015425, NC_015426, NC_015427","Clostridium botulinum BKT015925","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Clostridium botulinum",1491,"species","High"
927666,"unknown","NC_015291","Streptococcus oralis Uo5","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus oralis",1303,"species","High"
926570,"unknown","NC_015178, NC_015179, NC_015180, NC_015181, NC_015182, NC_015186, NC_015187, NC_015188, NC_015189","Acidiphilium multivorum AIU301","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Acidiphilium multivorum",62140,"species","High"
926569,"unknown","NC_014960","Anaerolinea thermophila UNI-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Anaerolinea thermophila",167964,"species","High"
914127,"unknown","NC_014965, NC_014966","Vibrio vulnificus MO6-24/O","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Vibrio vulnificus",672,"species","High"
906968,"unknown","NC_015500","Treponema brennaborense DSM 12168","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Treponema brennaborense",81028,"species","High"
903814,"unknown","NC_014624","Eubacterium limosum KIST612","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Eubacterium limosum",1736,"species","High"
903503,"unknown","NC_015735","Candidatus Moranella endobia PCIT","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Moranella endobia",1048758,"species","High"
891398,"unknown","NC_015736","Candidatus Tremblaya princeps PCIT","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Tremblaya princeps",189385,"species","High"
891391,"unknown","NC_015213, NC_015214, NC_015218","Lactobacillus acidophilus 30SC","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactobacillus acidophilus",1579,"species","High"
890402,"unknown","NC_014656","Bifidobacterium longum subsp. longum BBMN68","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bifidobacterium longum",216816,"species","High"
889932,"unknown","NC_014554, NC_014558","Lactobacillus plantarum subsp. plantarum ST-III","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactiplantibacillus plantarum",1590,"species","High"
887712,"unknown","NC_015744","Chlamydia trachomatis L2c","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Chlamydia trachomatis",813,"species","High"
887061,"unknown","NC_014733","Methylovorus sp. MP688","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Methylovorus",81682,"genus","High"
883062,"unknown","NC_014616","Bifidobacterium bifidum S17","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bifidobacterium bifidum",1681,"species","High"
882378,"unknown","NC_014718, NC_014722, NC_014723","Burkholderia rhizoxinica HKI 454","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Mycetohabitans rhizoxinica",412963,"species","High"
882102,"unknown","NC_015633, NC_015637","Vibrio anguillarum 775","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Vibrio anguillarum",55601,"species","High"
880591,"unknown","NC_014621, NC_014625, NC_014626","Ketogulonicigenium vulgare Y25","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Ketogulonicigenium vulgare",92945,"species","High"
880447,"unknown","NC_014751","Mycoplasma leachii PG50","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycoplasma leachii",2105,"species","High"
880072,"unknown","NC_015388","Desulfobacca acetoxidans DSM 11109","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Desulfobacca acetoxidans",60893,"species","High"
879243,"unknown","NC_015501","Porphyromonas asaccharolytica DSM 20707","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Porphyromonas asaccharolytica",28123,"species","High"
875328,"unknown","NC_015576","Mycobacterium sp. JDM601","gram stain positive",TRUE,"BacMap","unknown","unknown","species","Mycolicibacter",1073531,"genus","High"
872331,"unknown","NC_014448","Mycoplasma hyorhinis HUB-1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mesomycoplasma hyorhinis",2100,"species","High"
871271,"unknown","NC_014497","Candidatus Zinderia insecticola CARI","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Zinderia insecticola",884215,"species","High"
869210,"unknown","NC_015387","Marinithermus hydrothermalis DSM 14884","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Marinithermus hydrothermalis",186192,"species","High"
869209,"unknown","NC_015385, NC_015386","Treponema succinifaciens DSM 2489","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Treponema succinifaciens",167,"species","High"
868864,"unknown","NC_015185","Desulfurobacterium thermolithotrophum DSM 11699","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Desulfurobacterium thermolithotrophum",64160,"species","High"
868597,"unknown","NC_015947","Burkholderia sp. JV3","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Stenotrophomonas maltophilia",40324,"species","High"
868595,"unknown","NC_015565","Desulfotomaculum carboxydivorans CO-1-SRB","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Desulfotomaculum nigrificans",1565,"species","High"
867900,"unknown","NC_015167","Cellulophaga lytica DSM 7489","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Cellulophaga lytica",979,"species","High"
866775,"unknown","NC_015278","Aerococcus urinae ACS-120-V-Col10a","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Aerococcus urinae",1376,"species","High"
866768,"unknown","NC_012947","Escherichia coli 'BL21-Gold(DE3)pLysS AG'","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Escherichia coli",562,"species","High"
866630,"unknown","NC_014920","Haemophilus influenzae F3031","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Haemophilus influenzae",727,"species","High"
865938,"unknown","NC_015144","Weeksella virosa DSM 16922","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Weeksella virosa",1014,"species","High"
862965,"unknown","NC_015964","Haemophilus parainfluenzae T3T1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Haemophilus parainfluenzae",729,"species","High"
862751,"unknown","NC_015953","Streptomyces sp. SirexAA-E","gram stain positive",TRUE,"BacMap","unknown","unknown","species","Streptomyces",1883,"genus","High"
862259,"unknown","NC_015407, NC_015431","Mycoplasma mycoides subsp. capri LC str. 95010","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycoplasma mycoides",2102,"species","High"
861360,"unknown","NC_014548, NC_014549, NC_014550","Arthrobacter arilaitensis Re117","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Glutamicibacter arilaitensis",256701,"species","High"
860228,"unknown","NC_015846","Capnocytophaga canimorsus Cc5","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Capnocytophaga canimorsus",28188,"species","High"
859654,"unknown","NC_014909","Candidatus Blochmannia vafer str. BVAF","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Blochmannia vafer",251535,"species","High"
858619,"unknown","NC_015859","Corynebacterium variabile DSM 44702","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Corynebacterium variabile",1727,"species","High"
858215,"unknown","NC_015555","Thermoanaerobacterium xylanolyticum LX-11","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Thermoanaerobacterium xylanolyticum",29329,"species","High"
768700,"unknown","NC_015155","Mycoplasma suis str. Illinois","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Mycoplasma suis",57372,"species","High"
768670,"unknown","NC_014749, NC_014758","Calditerrivibrio nitroreducens DSM 19672","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Calditerrivibrio nitroreducens",477976,"species","High"
768492,"unknown","NC_015567","Serratia sp. AS9","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Serratia plymuthica",82996,"species","High"
768490,"unknown","NC_015566","Serratia sp. AS12","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Serratia",613,"genus","High"
768066,"unknown","NC_014532","Halomonas elongata DSM 2581","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Halomonas elongata",2746,"species","High"
767455,"unknown","NC_014727, NC_014728","Lactobacillus delbrueckii subsp. bulgaricus ND02","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactobacillus delbrueckii",1584,"species","High"
767031,"unknown","NC_015311","Prevotella denticola F0289","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Prevotella denticola",28129,"species","High"
765963,"unknown","NC_014555, NC_014556","Helicobacter pylori PeCan4","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Helicobacter pylori",210,"species","High"
765962,"unknown","NC_014560","Helicobacter pylori SJM180","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Helicobacter pylori",210,"species","High"
765874,"unknown","NC_014329","Corynebacterium pseudotuberculosis FRC41","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Corynebacterium pseudotuberculosis",1719,"species","High"
765698,"unknown","NC_014918, NC_014923","Mesorhizobium ciceri biovar biserrulae WSM1271","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Mesorhizobium ciceri",39645,"species","High"
762948,"unknown","NC_014643","Rothia dentocariosa ATCC 17931","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Rothia dentocariosa",2047,"species","High"
762903,"unknown","NC_015177","Pedobacter saltans DSM 12145","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudopedobacter saltans",151895,"species","High"
762550,"unknown","NC_014319","Leuconostoc gasicomitatum LMG 18811","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Leuconostoc gelidum",1244,"species","High"
762376,"unknown","NC_014640, NC_014641, NC_014642","Achromobacter xylosoxidans A8","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Achromobacter xylosoxidans",85698,"species","High"
762051,"unknown","NC_014131, NC_014132, NC_014133, NC_014134, NC_014135, NC_014136","Leuconostoc kimchii IMSNU 11154","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Leuconostoc kimchii",136609,"species","High"
761193,"unknown","NC_015693, NC_015694, NC_015695, NC_015703, NC_015704, NC_015705","Runella slithyformis DSM 19594","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Runella slithyformis",106,"species","High"
760570,"unknown","NC_015678","Streptococcus parasanguinis ATCC 15912","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Streptococcus parasanguinis",1318,"species","High"
760568,"unknown","NC_015573","Desulfotomaculum kuznetsovii DSM 6115","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Desulfofundulus kuznetsovii",58135,"species","High"
760142,"unknown","NC_015318","Hippea maritima DSM 10411","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Hippea maritima",84405,"species","High"
759914,"unknown","NC_014330","Brachyspira pilosicoli 95/1000","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Brachyspira pilosicoli",52584,"species","High"
759350,"unknown","NC_014169","Bifidobacterium longum subsp. longum JDM301","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bifidobacterium longum",216816,"species","High"
757425,"unknown","NC_014801, NC_014802","Campylobacter jejuni subsp. jejuni ICDCCJ07001","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Campylobacter jejuni",197,"species","High"
755732,"unknown","NC_015321","Fluviicola taffensis DSM 16823","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Fluviicola taffensis",191579,"species","High"
754252,"unknown","NC_014215","Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Propionibacterium freudenreichii",1744,"species","High"
749927,"unknown","NC_014318","Amycolatopsis mediterranei U32","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Amycolatopsis mediterranei",33910,"species","High"
749222,"unknown","NC_014935","Nitratifractor salsuginis DSM 16511","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Nitratifractor salsuginis",269261,"species","High"
749219,"unknown","NC_014147","Moraxella catarrhalis RH4","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Moraxella catarrhalis",480,"species","High"
748727,"unknown","NC_014328","Clostridium ljungdahlii DSM 13528","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Clostridium ljungdahlii",1538,"species","High"
748671,"unknown","NC_014106","Lactobacillus crispatus ST1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactobacillus crispatus",47770,"species","High"
743965,"unknown","NC_015946","Mycoplasma putrefaciens KS1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mycoplasma putrefaciens",2123,"species","High"
743721,"unknown","NC_014924","Pseudoxanthomonas suwonensis 11-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudoxanthomonas suwonensis",314722,"species","High"
743720,"unknown","NC_015556","Pseudomonas fulva 12-X","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pseudomonas fulva",47880,"species","High"
743718,"unknown","NC_015588","Isoptericola variabilis 225","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Isoptericola variabilis",139208,"species","High"
743525,"unknown","NC_014974, NC_014975","Thermus scotoductus SA-01","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Thermus scotoductus",37636,"species","High"
742013,"unknown","NC_015563","Delftia sp. Cs1-4","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Delftia",80865,"genus","High"
741091,"unknown","NC_015061, NC_015062, NC_015063","Rahnella sp. Y9602","gram stain negative",TRUE,"BacMap","unknown","unknown",NA,NA,NA,NA,"High"
720555,"unknown","NC_014639","Bacillus atrophaeus 1942","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bacillus atrophaeus",1452,"species","High"
717774,"unknown","NC_015276","Marinomonas mediterranea MMB-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Marinomonas mediterranea",119864,"species","High"
717231,"unknown","NC_015672","Flexistipes sinusarabici DSM 4947","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Flexistipes sinusarabici",2352,"species","High"
716544,"unknown","NC_014225, NC_014226","Waddlia chondrophila WSU 86-1044","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Waddlia chondrophila",71667,"species","High"
716541,"unknown","NC_014107, NC_014108, NC_014121","Enterobacter cloacae subsp. cloacae ATCC 13047","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Enterobacter cloacae",550,"species","High"
716540,"unknown","NC_013971, NC_013972, NC_013973","Erwinia amylovora ATCC 49946","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Erwinia amylovora",552,"species","High"
714359,"unknown","NC_014171, NC_014172","Bacillus thuringiensis BMB171","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bacillus thuringiensis",1428,"species","High"
712898,"unknown","NC_014258, NC_014561, NC_014562, NC_014563","Pantoea vagans C9-1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pantoea vagans",470934,"species","High"
710696,"unknown","NC_014830","Intrasporangium calvum DSM 43043","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Intrasporangium calvum",53358,"species","High"
710127,"unknown","NC_004829","Mycoplasma gallisepticum str. R(low)","gram stain negative",TRUE,"BacMap","unknown","unknown","no rank","Mycoplasma gallisepticum str. R",233150,"strain","High"
709991,"unknown","NC_015160","Odoribacter splanchnicus DSM 20712","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Odoribacter splanchnicus",28118,"species","High"
709986,"unknown","NC_014958","Deinococcus maricopensis DSM 21211","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Deinococcus maricopensis",309887,"species","High"
709032,"unknown","NC_014754, NC_014755, NC_014756, NC_014762, NC_014763","Sulfuricurvum kujiense DSM 16994","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Sulfuricurvum kujiense",148813,"species","High"
706194,"unknown","NC_014499","Candidatus Sulcia muelleri CARI","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Sulcia muelleri",336810,"species","High"
706191,"unknown","NC_013956","Pantoea ananatis LMG 20103","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Pantoea ananatis",553,"species","High"
702459,"unknown","NC_014638","Bifidobacterium bifidum PRL2010","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Bifidobacterium bifidum",1681,"species","High"
702113,"unknown","NC_015579, NC_015580, NC_015582, NC_015583","Novosphingobium sp. PP1Y","gram stain negative",TRUE,"BacMap","unknown","unknown","species","Novosphingobium",165696,"genus","High"
701347,"unknown","NC_014618","Enterobacter cloacae SCF1","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","[Enterobacter] lignolyticus",1334193,"species","High"
701177,"unknown","NC_013941, NC_013942","Escherichia coli O55:H7 str. CB9615","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Escherichia coli",562,"species","High"
700015,"unknown","NC_015389","Coriobacterium glomerans PW2","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Coriobacterium glomerans",33871,"species","High"
698737,"unknown","NC_013893","Staphylococcus lugdunensis HKU09-01","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Staphylococcus lugdunensis",28035,"species","High"
697329,"unknown","NC_014824, NC_014825, NC_014826, NC_014827, NC_014833","Ruminococcus albus 7","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Ruminococcus albus",1264,"species","High"
697303,"unknown","NC_015958","Thermoanaerobacter wiegelii Rt8.B1","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Thermoanaerobacter wiegelii",46354,"species","High"
697281,"unknown","NC_015520","Mahella australiensis 50-1 BON","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Mahella australiensis",252966,"species","High"
696281,"unknown","NC_015589","Desulfotomaculum ruminis DSM 2154","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Desulforamulus ruminis",1564,"species","High"
696127,"unknown","NC_015722","Candidatus Midichloria mitochondrii IricVA","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Candidatus Midichloria mitochondrii",234827,"species","High"
696125,"unknown","NC_014932","Bartonella clarridgeiae 73","gram stain negative",TRUE,"BacMap","unknown","unknown","strain","Bartonella clarridgeiae",56426,"species","High"
695560,"unknown","NC_014724, NC_015319, NC_015322","Lactobacillus amylovorus GRL 1112","gram stain positive",TRUE,"BacMap","unknown","unknown","strain","Lactobacillus amylovorus",1604,"species","High"
